id,checkoutyear,bibnumber,itembarcode,itemtype,collection,callnumber,itemtitle,subjects,checkoutdatetime
202301021338000010095013768,2023,2834318,0010095013768,acbk,canf,153.6 R7235L 2012,Living nonviolent communication practical tools to connect and communicate skillfully in every situation,"Interpersonal communication, Interpersonal conflict, Conflict management",2023-01-02T13:38:00.000
202301021257000010092822567,2023,3369673,0010092822567,acbk,calpfic,FIC CASTILL 2018,America is not the heart,"Large type books, Immigrants United States Fiction, Asian American women Fiction, Identity Psychology Fiction, Filipino Americans Fiction, Philippines Fiction, San Francisco Bay Area Calif Fiction, Family secrets Fiction, Families Fiction, American Dream Fiction, Domestic fiction, Filipino American families Fiction, Filipino American women Fiction, Filipinos United States Fiction",2023-01-02T12:57:00.000
202301021411000010091256726,2023,3278189,0010091256726,acbk,canf,649.5 EL525P 2007,power of play learning what comes naturally,"Play, Child rearing",2023-01-02T14:11:00.000
202301021334000010106634123,2023,3830962,0010106634123,acbk,cacomic,741.5973 Sh17W 2022,Where black stars rise,"Immigrants Comic books strips etc, Mental illness Comic books strips etc, Schizophrenia Comic books strips etc, Graphic novels, Comics Graphic works, Horror comics, Psychotherapists Comic books strips etc",2023-01-02T13:34:00.000
202301021152000010099395153,2023,3480940,0010099395153,acbk,canf,916.89704 B7684M 2019,Malawi the Bradt travel guide,Malawi Guidebooks,2023-01-02T11:52:00.000
202301021210000010102988424,2023,3358421,0010102988424,acbk,canf,648.8 W5827D 2018,Decluttering at the speed of life winning your never ending battle with stuff,"Organization, Storage in the home, House cleaning, Orderliness",2023-01-02T12:10:00.000
202301021923000010105043151,2023,3771960,0010105043151,acbk,nanf,363.70561 AL517 2021,All we can save truth courage and solutions for the climate crisis,"Women and the environment, Environmental policy United States Citizen participation, Environmental justice United States, Climatic changes Social aspects United States, Climatic changes Political aspects United States, Essays, Poetry, Ecofeminism United States",2023-01-02T19:23:00.000
202301021522000010104435770,2023,3734288,0010104435770,acbk,nanf,960.22 F8881B 2021,Born in Blackness Africa Africans and the making of the modern world 1471 to the Second World War,"History Modern, Africa History, African diaspora History, Slave trade Africa West History, Africa Relations Europe History, Europe Relations Africa History",2023-01-02T15:22:00.000
202301021447000010107665589,2023,3805328,0010107665589,acbk,nanf,809.9336 G3462G 2017,great derangement climate change and the unthinkable,Climatic changes in literature,2023-01-02T14:47:00.000
202301021431000010105328735,2023,3808787,0010105328735,acbk,nanf,641.5973 N874R 2022,Red Truck Bakery farmhouse cookbook sweet and savory comfort food from Americas favorite rural bakery,"Cooking, Baking, Comfort food, Cooking American, Cookbooks, Red Truck Bakery, Recipes",2023-01-02T14:31:00.000
202301021026000010095390802,2023,3400947,0010095390802,acbk,nycomic,YA 741.5973 K928H 2018,Hey kiddo,"Families Comic books strips etc, Graphic novels, Comics Graphic works",2023-01-02T10:26:00.000
202301021540000010096825459,2023,3431953,0010096825459,acbk,nafic,FIC VUONG 2019,On earth were briefly gorgeous a novel,"Mothers and sons Fiction, Discrimination Fiction, Domestic fiction",2023-01-02T15:40:00.000
202301021439000010107976721,2023,3818434,0010107976721,acbk,nafic,FIC NEWMAN 2022,We all want impossible things a novel,"Female friendship Fiction, Terminally ill Fiction, Hospice care Fiction, Novels",2023-01-02T14:39:00.000
202301021509000010103076104,2023,3628864,0010103076104,acbk,nanf,158.1 T1992S 2021,Set boundaries find peace a guide to reclaiming yourself,"Self realization, Interpersonal relations, Change Psychology, Peace of mind, Self help publications, Boundaries Psychology",2023-01-02T15:09:00.000
202301021647000010107535956,2023,3827767,0010107535956,acbk,nafic,FIC ATKINSO 2011,Started early took my dog a novel,"Mystery fiction, Life change events Fiction, Leeds England Fiction, Detective and mystery fiction",2023-01-02T16:47:00.000
202301021526000010105765613,2023,3809865,0010105765613,acbk,nanew,FIC OATES 2022,Babysitter,"Kidnapping Fiction, Serial murderers Fiction, Missing children Fiction, Detroit Mich Fiction, Adultery Fiction, Domestic fiction, Historical fiction, Psychological fiction, Thrillers Fiction, Novels, Suburbs Michigan Detroit Fiction",2023-01-02T15:26:00.000
202301021116000010104875884,2023,3629510,0010104875884,acbk,nanf,306.7662 B7322H 2021,Hola Papi how to come out in a Walmart parking lot and other life lessons,"Racially mixed people United States Biography, Gay men United States Biography, Hispanic Americans Biography, Essays, Autobiographies, Humor, Anecdotes, Sexual minorities Biography, Brammer John Paul 1991, Advice columnists Biography, Gay men Oklahoma Biography",2023-01-02T11:16:00.000
202301021030000010104618946,2023,3673621,0010104618946,acbk,nafic,FIC WILLIAMS 2021,Seven days in June a novel,"Single mothers Fiction, Brooklyn New York N Y Fiction, African American authors Fiction, Romance fiction, Novels",2023-01-02T10:30:00.000
202301021422000010096060289,2023,3468284,0010096060289,acbk,casf,SCI-FIC ESTEP 2019,Protect the prince,"Magic Fiction, Queens Fiction, Royal houses Fiction, Fantasy fiction",2023-01-02T14:22:00.000
202301021508000010089554082,2023,3264028,0010089554082,acbk,canf,170.8422 C4682H 2017,How to be a Hepburn in a Kardashian world the art of living with style class and grace,"Fashion, Etiquette for young women, Young women Conduct of life, Charm",2023-01-02T15:08:00.000
202301021510000010105933724,2023,3766832,0010105933724,acbk,nanf,332.6327 T988M 2022,Mutual funds,"Mutual funds United States Handbooks manuals etc, Handbooks and manuals, BUSINESS ECONOMICS Investments Securities Mutual Funds",2023-01-02T15:10:00.000
202301021559000010104472179,2023,3751407,0010104472179,acbk,canf,332.02402 F3122G 2022,Getting good with money pay off your debt and find a life of freedom without losing your mind,"Finance Personal, Debt, Finance Personal Religious aspects Christianity, Loans Personal, Self help publications",2023-01-02T15:59:00.000
202301021435000010096849178,2023,3461099,0010096849178,acbk,namys,MYSTERY RIVALS OF 2019,rivals of Sherlock Holmes the greatest detective stories 1837 1914,"Short stories, Detective and mystery fiction",2023-01-02T14:35:00.000
202301021548000010103017132,2023,3628860,0010103017132,acbk,nanf,649.1 D7443H 2021,Hunt gather parent what ancient cultures can teach us about the lost art of raising happy helpful little humans,"Parenting, Parenting Cross cultural studies, Parenting, Cross cultural studies",2023-01-02T15:48:00.000
202301021211000010095394523,2023,3420307,0010095394523,acbk,nafic,FIC ROBERTS 2018,Winter at the beach,"Love stories, Single mothers Fiction, Hotels Fiction, Christmas fiction",2023-01-02T12:11:00.000
202301021521000010101883915,2023,2871072,0010101883915,acbk,nyfic,YA GRATZ,Prisoner B 3087,"Jews Poland Fiction, Holocaust Jewish 1939 1945 Poland Juvenile fiction, Holocaust survivors Juvenile fiction, Poland Juvenile fiction, Gruener Jack Juvenile fiction, Krak�w Poland History Juvenile fiction",2023-01-02T15:21:00.000
202301021422000010105391295,2023,2911420,0010105391295,acbk,nafic,FIC STROUT 2000,Amy and Isabelle,"New England Fiction, Teenage girls New England Fiction, Single mothers New England Fiction, Illegitimate children New England Fiction, High school teachers New England Fiction, Sexual harassment in education New England Fiction, Sexual ethics for teenagers New England Fiction, Sexual consent New England Fiction, Mothers and daughters New England Fiction, Domestic fiction",2023-01-02T14:22:00.000
202301021611000010105828452,2023,3794576,0010105828452,acbk,nab,B W9503W 2022,Making a scene,"Motion picture actors and actresses United States Biography, Television actors and actresses United States Biography, Biographies, Essays, Autobiographies, Asian American actors Biography, Wu Constance 1982",2023-01-02T16:11:00.000
202301021541000010094772463,2023,3392956,0010094772463,acbk,nanf,641.555 K561C 2018,Christopher Kimballs Milk Street Tuesday nights,"Quick and easy cooking, Cookbooks",2023-01-02T15:41:00.000
202301021324000010107728130,2023,3793081,0010107728130,acbk,nasf,SCI-FIC MUIR 2022,Nona the ninth,"Imaginary wars and battles Fiction, Magic Fiction, Zombies Fiction, Fantasy fiction, Science fiction, Body swapping Fiction",2023-01-02T13:24:00.000
202301021038000010086216529,2023,3067735,0010086216529,acbk,nafic,FIC KNOLL 2015,Luckiest girl alive,"Suspense fiction, Women journalists Fiction, Life change events Fiction, Young women New York State New York Fiction",2023-01-02T10:38:00.000
202301021741000010105826050,2023,3791316,0010105826050,acbk,nanf,979.461 H85981H 2022,Stay true a memoir,"Coming of age, Popular culture United States History 20th century Anecdotes, Biographies, Autobiographies, Anecdotes, Children of immigrants California Biography, Hsu Hua 1977 Childhood and youth, Taiwanese Americans California San Francisco Bay Area Biography, Hsu Hua 1977 Friends and associates, University of California Berkeley Students Biography, Ishida Kenneth N 1977 1998, Murder victims California Berkeley Biography, Taiwanese Americans Cultural assimilation Anecdotes",2023-01-02T17:41:00.000
202301021416000010095456421,2023,3455628,0010095456421,acbk,nanf,745.5 G1359M 2019,Mermaid crafts 25 magical projects for deep sea fun,"Handicraft, Mermaids in art",2023-01-02T14:16:00.000
202301021302000010089339070,2023,3238059,0010089339070,acbk,nanf,745.5943 C338E 2017,exquisite book of paper flower transformations playing with size shape and color to create spectacular paper arrangements,"Paper work, Paper flowers, Decorative arts Technique, Handbooks and manuals",2023-01-02T13:02:00.000
202301021327000010105583990,2023,3789549,0010105583990,acbk,nanf,641.59455 G9482H 2022,house party in Tuscany,"Cooking Italian, Entertaining, Cooking Italy Tuscany, Cookbooks",2023-01-02T13:27:00.000
202301021112000010105079684,2023,3794391,0010105079684,acbk,nanf,615.8515 F148G 2022,Growing joy the plant lovers guide to cultivating happiness and plants,"Self care Health, Gardening Therapeutic use, Gardening Psychological aspects, Self help publications",2023-01-02T11:12:00.000
202301021512000010103124730,2023,3665437,0010103124730,acbk,nanf,152.46 K5287P 2021,Peace from anxiety get grounded build resilience and stay connected amidst the chaos,"Anxiety, Stress Psychology, Stress management",2023-01-02T15:12:00.000
202301021026000010108041210,2023,3797934,0010108041210,acbk,nanf,571.6 M8968S 2022,song of the cell an exploration of medicine and the new human,"Microbiology, Cytology, Cytology Research, MEDICAL History, SOCIAL SCIENCE General, HISTORY Civilization, Cell Biology",2023-01-02T10:26:00.000
202301021538000010103459771,2023,3764935,0010103459771,acbk,nasf,SCI-FIC THREE KING 2022,Three kings,"London England Fiction, Good and evil Fiction, Inheritance and succession Fiction, Viruses Fiction, Mutation Biology Fiction, Science fiction, Alternative histories Fiction, Turing Alan 1912 1954 Fiction, Margaret Princess Countess of Snowdon 1930 2002 Fiction",2023-01-02T15:38:00.000
202301021307000010107773615,2023,3805330,0010107773615,acbk,nanf,362.29097 P966P 2002,Bad city peril and power in the City of Angels,"Case studies, Puliafito Carmen A 1951 Drug use, University of Southern California Corrupt practices Case studies, Drug abuse California Los Angeles Case studies, Universities and colleges Corrupt practices California Los Angeles Case studies, Corruption California Los Angeles Case studies, Investigative reporting California Los Angeles Case studies",2023-01-02T13:07:00.000
202301021406000010103935150,2023,3671492,0010103935150,acbk,nanf,641.5954 In251 2020,Indian cuisine authentic flavors from the land of spice,"Cooking Indic, Cooking Pakistani, Cookbooks",2023-01-02T14:06:00.000
202301021652000010101884236,2023,3419406,0010101884236,acbk,nyfic,YA BARDUGO 2015,Ruin and rising,"Love Fiction, Fantasy, Magic Fiction, Magic Fiction, Monsters Fiction, Imaginary wars and battles Fiction, Young adult fiction, Fantasy fiction, Science fiction",2023-01-02T16:52:00.000
202301021659000010104387849,2023,3682674,0010104387849,acbk,nanf,796.51097 M7389H 2021,Hiking Zion and Bryce Canyon National Parks a guide to southwestern Utahs greatest hikes,"Zion National Park Utah Guidebooks, Bryce Canyon National Park Utah Guidebooks, Hiking Utah Zion National Park Guidebooks, Hiking Utah Bryce Canyon National Park Guidebooks",2023-01-02T16:59:00.000
202301021525000010101292844,2023,3600119,0010101292844,acbk,nafic,FIC DELILLO 2020,silence a novel,"New York N Y Fiction, Life change events Fiction, Electric power failures Fiction, Dystopian fiction",2023-01-02T15:25:00.000
202301021102000010102661161,2023,3753543,0010102661161,acbk,cafic,FIC BAXTER 2022,New animal a novel,"Young women Fiction, Family owned business enterprises Fiction, Social isolation Fiction, Bondage Sexual behavior Fiction, Self realization in women Fiction, Humorous fiction, Domestic fiction, Funeral homes Employees Fiction",2023-01-02T11:02:00.000
202301021153000010106665093,2023,3827672,0010106665093,acbk,nanf,306.85 C4329M 2022,Chicken soup for the soul My wonderful wacky family 101 loving stories about our crazy quirky families,"Families Humor, Families Anecdotes",2023-01-02T11:53:00.000
202301021102000010075029669,2023,2771194,0010075029669,acbk,nafic,FIC LYNCH 2012,Truth like the sun,"Women journalists Fiction, Seattle Wash Fiction, Century 21 Exposition 1962 Seattle Wash Fiction",2023-01-02T11:02:00.000
202301021658000010102999553,2023,3664031,0010102999553,acbk,nanf,338.47794 Sch726P 2021,Press reset ruin and recovery in the video game industry,"Video games Design, Video games industry, Video games Design, Video games industry",2023-01-02T16:58:00.000
202301021122000010058425538,2023,1632604,0010058425538,acbk,nafic,FIC FLAUBER1993,Madame Bovary patterns of provincial life,"France Social life and customs 19th century Fiction, Adultery Fiction, Middle class France History 19th century Fiction",2023-01-02T11:22:00.000
202301021700000010106565509,2023,3819808,0010106565509,acbk,nanew,FIC HALL 2022,Theres something about Merry,"Idaho Fiction, Family owned business enterprises Fiction, Single fathers Fiction, Christmas trees Fiction, Online dating Fiction, Fiction, Romance fiction, Novels, Christmas fiction, Tree farms Fiction",2023-01-02T17:00:00.000
202301021143000010090453621,2023,3292710,0010090453621,acbk,nanf,745.5941 H1808H 2017,House of cards step by step projects for beautiful handmade greetings cards,"Handicraft, Paper work, Greeting cards",2023-01-02T11:43:00.000
202301021427000010093776598,2023,3393418,0010093776598,acbk,cacomic,741.5952 T7896F23 2018,Food wars Shokugeki no soma 23 Wilderness pioneer,"Teenage boys Comic books strips etc, Cooks Comic books strips etc, Cooking schools Comic books strips etc",2023-01-02T14:27:00.000
202301021013000010105150055,2023,3802533,0010105150055,acbk,nanf,781.17 W26D 2022,Declassified a low key guide to the high strung world of classical music,"Music History and criticism, Music appreciation, Music Humor, Music 18th century History, Music 19th century History",2023-01-02T10:13:00.000
202301021348000010105117989,2023,3787802,0010105117989,acbk,nasf,SCI-FIC JENNINGS 2022,ballad of Perilous Graves,"New Orleans La Fiction, Revenge Fiction, Magic Fiction, Wizards Fiction, Music Fiction, Songs Fiction, Fantasy fiction, Novels",2023-01-02T13:48:00.000
202301021540000010097088677,2023,3748500,0010097088677,acbk,nafic,FIC MANDEL 2022,Sea of tranquility,"Epic fiction, Science fiction, Women authors Fiction, Epidemics Fiction, Space colonies Fiction, Moon Fiction, Space and time Fiction, Science fiction, Epic fiction",2023-01-02T15:40:00.000
202301021614000010082898569,2023,3019862,0010082898569,acbk,nanf,779.092 M2816E 2014,Eye to eye photographs,"Maier Vivian 1926 2009, Street photography Illinois Chicago, Street life Illinois Chicago Pictorial works",2023-01-02T16:14:00.000
202301021650000010101213055,2023,3521360,0010101213055,acbk,nanf,641.66 Em62C 2020,carnivore cookbook the complete guide to success on the carnivore diet with over 100 recipes meal plans and science,"Cooking Meat, Cookbooks",2023-01-02T16:50:00.000
202301021406000010105100902,2023,3786472,0010105100902,acbk,nycomic,YA 741.5952 Y141F01 2021,Frieren beyond journeys end 1,"Good and evil Comic books strips etc, Magic Comic books strips etc, Demonology Comic books strips etc, Elves Comic books strips etc, Quests Expeditions Comic books strips etc, Graphic novels, Fantasy comics, Action and adventure comics",2023-01-02T14:06:00.000
202301021356000010101942240,2023,3472995,0010101942240,acbk,nanf,642.4 R6611N 2019,Nothing fancy unfussy food for having people over,"Cooking, Entertaining, Cookbooks",2023-01-02T13:56:00.000
202301021153000010107952565,2023,3832128,0010107952565,acbk,nalpfic,FIC HILDERB 2022,Endless summer stories,"Large type books, Beaches Fiction, Nantucket Mass Fiction, Summer Fiction, Romance fiction, Domestic fiction, Short stories",2023-01-02T11:53:00.000
202301021408000010095394929,2023,3420365,0010095394929,acbk,nanf,641.587 G424F 2018,fresh healthy instant pot cookbook 75 easy recipes for light meals to make in your electric pressure cooker,"Pressure cooking, Quick and easy cooking, Electric cooking Slow, Cookbooks, Smart cookers",2023-01-02T14:08:00.000
202301021116000010087884689,2023,3156861,0010087884689,acbk,camys,MYSTERY BLACK 2016,Murder on the Quai,"Leduc Aimee Fictitious character Fiction, Women private investigators France Paris Fiction, Detective and mystery fiction",2023-01-02T11:16:00.000
202301021143000010103932306,2023,3671533,0010103932306,acbk,nanf,782.42166 Z193Z 2021,Crying in H Mart a memoir,"Mothers and daughters, Singers United States Biography, Rock musicians United States Biography, Korean Americans Biography, Autobiographies, Grief, Zauner Michelle, Japanese Breakfast Musical group Biography",2023-01-02T11:43:00.000
202301021642000010038966395,2023,2026770,0010038966395,acbk,cafic,FIC DRABBLE,peppered moth,"Bawtry family Fictitious characters Fiction, Breaseborough South Yorksire England Parish Fiction, Domestic fiction, Bildungsromans",2023-01-02T16:42:00.000
202301021522000010108022244,2023,3809091,0010108022244,acbk,nanf,320.9599 R3129H 2022,How to stand up to a dictator the fight for our future,"Democracy, Dictatorship, Ressa Maria, Autobiographies, Social media and society, Women journalists Philippines Biography",2023-01-02T15:22:00.000
202301021216000010101800521,2023,3637410,0010101800521,acbk,nanf,155.2 C8905F 2008,Flow the psychology of optimal experience,"Happiness, Attention",2023-01-02T12:16:00.000
202301021529000010105841406,2023,3828210,0010105841406,acbk,canf,327.1251 J781S 2022,Spies and lies how Chinas greatest covert operations fooled the world,"China Foreign relations 1976, POLITICAL SCIENCE Intelligence Espionage, Espionage Chinese Western countries",2023-01-02T15:29:00.000
202301021313000010036702685,2023,1889836,0010036702685,acbk,canf,792.0943 KUHNS 1997,German expressionist theatre the actor and the stage,"Acting, German drama 20th century History and criticism, Expressionism in literature, Theater Germany History 20th century, Experimental theater Germany History 20th century",2023-01-02T13:13:00.000
202301021248000010099692096,2023,3451368,0010099692096,acbk,canf,612 B848B 2019,body a guide for occupants,"Human physiology, Human anatomy",2023-01-02T12:48:00.000
202301021328000010104948582,2023,3723581,0010104948582,acbk,cafic,FIC BRADBY 2021,Triple cross a Kate Henderson novel,"Spy stories, Suspense fiction, Undercover operations Fiction, Women spies Fiction, Women intelligence officers Great Britain Fiction, Great Britain MI6 Officials and employees Fiction, Spy fiction, Moles Spies Russia Federation Fiction",2023-01-02T13:28:00.000
202301021619000010101491354,2023,3505672,0010101491354,acbk,nanf,005.133 Sw37A 2020,Automate the boring stuff with Python practical programming for total beginners,"Computer programming, Python Computer program language",2023-01-02T16:19:00.000
202301021236000010038292396,2023,1884787,0010038292396,acbk,canf,818.5209 WILDER CONVERS 1992,Conversations with Thornton Wilder,"Wilder Thornton 1897 1975, Authors American 20th century Interviews, Wilder Thornton 1897 1975 Interviews",2023-01-02T12:36:00.000
202301021253000010104322986,2023,3722416,0010104322986,acbk,nasf,SCI-FIC SZEWCZAK 2021,offset,"Mothers and daughters Fiction, Environmentalism Fiction, Choice Psychology Fiction, Population policy Fiction, Science fiction, Dystopian fiction, Population Environmental aspects Fiction, Reforestation Fiction, Ecological engineering Fiction",2023-01-02T12:53:00.000
202301021523000010100415875,2023,3596920,0010100415875,acbk,nycomic,YA 741.5952 Sh65P15 2020,promised Neverland 15 Welcome to the entrance,"Children Comic books strips etc, Demonology Comic books strips etc, Quests Expeditions Comic books strips etc, Orphans Comic books strips etc, Orphanages Comic books strips etc, Graphic novels, Comics Graphic works, Fantasy comics, Paranormal comics",2023-01-02T15:23:00.000
202301021710000010095328083,2023,3431568,0010095328083,acbk,nanf,364.15232 M4514C 2019,Furious hours murder fraud and the last trial of Harper Lee,"Lee Harper, Biographies, True crime stories, Serial murders Alabama, Murder Investigation Alabama, Trials Murder Alabama, Maxwell Willie",2023-01-02T17:10:00.000
202301021614000010103780689,2023,3706837,0010103780689,acbk,camys,MYSTERY REICHS 2021,bone code,"Mystery fiction, Montr�al Qu�bec Fiction, Forensic pathologists Fiction, Women forensic anthropologists Fiction, Isle of Palms S C Fiction, Detective and mystery fiction, Brennan Temperance Fictitious character Fiction, Necrotizing fasciitis Fiction",2023-01-02T16:14:00.000
202301021426000010108020834,2023,3837849,0010108020834,acbk,canew,FIC KRASZNA 2022,mountain to the North a lake to the South paths to the West a river to the East,"Wealth Fiction, Kyoto Japan Fiction, Monasteries Fiction, Novellas, Patience Fiction, Peace of mind Fiction",2023-01-02T14:26:00.000
202301021001000010096573430,2023,3440828,0010096573430,acbk,canf,975.00496 J7248T 2019,They were her property white women as slave owners in the American South,"Southern States Social conditions, Slavery Southern States History 19th century, Slavery Southern States History 18th century, Slaveholders Southern States History",2023-01-02T10:01:00.000
202301021157000010103189824,2023,3522309,0010103189824,acbk,caesli,428.1 B7877B 2018,Barrons 1100 words you need to know,"Vocabulary, Study guides",2023-01-02T11:57:00.000
202301021412000010101213329,2023,3506129,0010101213329,acbk,cafic,FIC CRICHTO 2013,State of fear a novel,"Submarines Ships Fiction, Ecoterrorism Fiction, Global warming Fiction, Thrillers Fiction, South Pacific Ocean Fiction",2023-01-02T14:12:00.000
202301021642000010107661240,2023,3782631,0010107661240,acbk,nafic,FIC GIDDINGS 2022,women could fly a novel,"Mothers and daughters Fiction, Missing persons Fiction, Single women Fiction, Women Black Fiction, Family secrets Fiction, Witches Fiction, Dystopian fiction, Novels",2023-01-02T16:42:00.000
202301021524000010059200534,2023,3132636,0010059200534,acbk,canf,747 R396R56 2015,At home Sarah style,"Richardson Sarah 1971 Themes motives, Interior decoration Canada",2023-01-02T15:24:00.000
202301021540000010105375033,2023,3839184,0010105375033,acbk,namys,MYSTERY PRIEST 2022,Flight risk a novel,"Humorous fiction, Seattle Wash Fiction, Psychics Fiction, Police Fiction, Murder Investigation Fiction, Missing persons Investigation Fiction, Travel agents Fiction, Detective and mystery fiction, Thrillers Fiction, Novels",2023-01-02T15:40:00.000
202301021204000010077134285,2023,2831161,0010077134285,acbk,namys,MYSTERY CULVER 2012,Never say pie a pie shop mystery,"Mystery fiction, California Fiction, Murder Investigation Fiction, Pies Fiction, Bakeries Fiction",2023-01-02T12:04:00.000
202301021620000010108004150,2023,3816151,0010108004150,acbk,nanf,332.02401 C8978G 2022,Get it together organize your records so your family wont have to,"Estate planning United States Popular works, Law for laypersons",2023-01-02T16:20:00.000
202301021100000010105038342,2023,3765329,0010105038342,acbk,nalpfic,FIC STEEL 2022,High stakes a novel,"Large type books, Women Fiction, New York N Y Fiction, Single mothers Fiction, Publishers and publishing Fiction, Secrecy Fiction, Work life balance Fiction, Domestic fiction, Thrillers Fiction, Novels, Talent scouts Fiction, Women white collar workers New York State New York Fiction, Literary agents New York State New York Fiction, Theatrical agents New York State New York Fiction",2023-01-02T11:00:00.000
202301021426000010107757659,2023,3794610,0010107757659,acbk,nab,B D7184R 2022,Super infinite the transformations of John Donne,"Donne John 1572 1631, Poets English Early modern 1500 1700, Biographies",2023-01-02T14:26:00.000
202301021524000010103200217,2023,3611834,0010103200217,acbk,canf,709.2 K9681M 2020,Kusama the graphic novel,"Artists Japan Biography, Graphic novels, Comics Graphic works, Biographical comics, Nonfiction comics, Women artists Japan Biography, Women artists Japan Comic books strips etc, Kusama Yayoi Comic books strips etc, Artists Japan Comic books strips etc, Modernism Art Japan Comic books strips etc, Art Japanese 20th century Comic books strips etc",2023-01-02T15:24:00.000
202301021409000010087710801,2023,3201734,0010087710801,acbk,canf,327.73044 F8542S 2006,great improvisation Franklin France and the birth of America,"Franklin Benjamin 1706 1790, United States Foreign relations 1775 1783, United States Foreign relations France, France Foreign relations United States",2023-01-02T14:09:00.000
202301021222000010076841252,2023,2840794,0010076841252,acbk,cass,FIC SIGNIFI 2012,Significant objects,"Short stories, Found objects Art Fiction",2023-01-02T12:22:00.000
202301021318000010107635970,2023,3809993,0010107635970,acbk,nafic,FIC MAIURI 2022,Mother in the dark,"New York N Y Fiction, Boston Mass Fiction, Mothers and daughters Fiction, Sisters Fiction, Social classes Fiction, Psychic trauma Fiction, Social isolation Fiction, Community life Fiction, Conflict Psychology Fiction, Families Fiction, Bildungsromans, Novels",2023-01-02T13:18:00.000
202301021116000010103946322,2023,3674762,0010103946322,acbk,nafic,FIC COLLINS 2020,ladys guide to mischief and mayhem,"Romantic suspense fiction, London England Fiction, Romance fiction, Detective and mystery fiction, Thrillers Fiction",2023-01-02T11:16:00.000
202301021804000010095873666,2023,3433445,0010095873666,acbk,nanf,818.5409 C22C 2019,Working researching interviewing writing,"Authorship, Journalists United States Biography, Authors American 20th century Biography, Caro Robert A, Autobiographies",2023-01-02T18:04:00.000
202301021159000010105893084,2023,3782736,0010105893084,acbk,nanf,299.56 F947J 2022,Japanese myths a guide to gods heroes and spirits,"Mythology Japanese, Gods Japanese, Folklore, Folk tales, Myths",2023-01-02T11:59:00.000
202301021430000010082435214,2023,2926248,0010082435214,acbk,nanf,152.41 J6376L 2013,Love sense the revolutionary new science of romantic relationships,"Emotions, Interpersonal relations, Love",2023-01-02T14:30:00.000
202301021701000010086941001,2023,3211337,0010086941001,acbk,nanf,746.0463 Ob28N 2016,natural world of needle felting learn how to make more than 20 adorable animals,"Felting, Felt work",2023-01-02T17:01:00.000
202301021521000010093848017,2023,3335256,0010093848017,acbk,canf,616.8603 J246R 2018,recovering intoxication and its aftermath,"Alcoholics Rehabilitation, Addicts Rehabilitation, Recovering addicts Case studies, Recovering alcoholics Case studies",2023-01-02T15:21:00.000
202301021503000010101602778,2023,3484547,0010101602778,acbk,canf,006.31 G3196H 2019,Hands on machine learning with Scikit Learn Keras and TensorFlow concepts tools and techniques to build intelligent systems,"Artificial intelligence, Machine learning, Python Computer program language",2023-01-02T15:03:00.000
202301021045000010096818918,2023,3399928,0010096818918,acbk,cacomic,741.5952 H533T01 2018,Tokyo Tarareba girls 1,"Tokyo Japan Comic books strips etc, Man woman relationships Comic books strips etc, Single women Comic books strips etc, Graphic novels, Comics Graphic works, Humorous comics, Romance comics",2023-01-02T10:45:00.000
202301021437000010102533402,2023,3738069,0010102533402,acbk,namys,MYSTERY SPOTSWOOD 2021,Murder under her skin a Pentecost and Parker mystery,"Women private investigators Fiction, Virginia Fiction, Murder Investigation Fiction, Multiple sclerosis Patients Fiction, People with disabilities Fiction, Circus Fiction, Nineteen forties Fiction, Detective and mystery fiction, Historical fiction",2023-01-02T14:37:00.000
202301021733000010102079273,2023,3739134,0010102079273,acbk,nanf,155.937 D425H 2021,Healing through yoga transform loss into empowerment,"Meditation, Yoga, Grief, HEALTH FITNESS Yoga, PSYCHOLOGY General",2023-01-02T17:33:00.000
202301021159000010104637409,2023,3754027,0010104637409,acbk,cafic,FIC FELLMAN 2022,Dead collections,"Man woman relationships Fiction, Widows Fiction, Vampires Fiction, Archivists Fiction, Transgender people Fiction, Romance fiction, Novels, Vampire fiction, Transgender fiction, Transphobia Fiction",2023-01-02T11:59:00.000
202301021533000010079252408,2023,2908753,0010079252408,acbk,nycomic,YA 741.5973 L782R02 2013,Red Hood and the Outlaws Volume 2 The starfire,"Comic books strips etc, Superheroes Comic books strips etc, Superhero comic books strips etc, Graphic novels",2023-01-02T15:33:00.000
202301021742000010105920234,2023,2000224,0010105920234,acbk,nanf,635.8 St21G 2000,Growing gourmet and medicinal mushrooms Shokuyo oyobi yakuyo kinoko no saibai,Mushroom culture,2023-01-02T17:42:00.000
202301021408000010104021539,2023,3516572,0010104021539,acbk,nanf,811.6 C36265o 2020,Obit poems,"Poetry, Obituaries Poetry",2023-01-02T14:08:00.000
202301021423000010106649402,2023,3809033,0010106649402,acbk,nanf,364.1523 W871M 2022,Deliberate cruelty Truman Capote the millionaires wife and the murder of the century,"Scandals, Authors American 20th century, Murder New York State New York, Capote Truman 1924 1984, True crime stories, Woodward Ann 1975, Socialites New York State New York",2023-01-02T14:23:00.000
202301021332000010099936485,2023,3480373,0010099936485,acbk,cafic,FIC MAHFUZ 2019,quarter,Short stories,2023-01-02T13:32:00.000
202301021524000010103908116,2023,3641858,0010103908116,acbk,nanf,648.8 L664C 2020,clutter free home,"Storage in the home, House cleaning, Orderliness",2023-01-02T15:24:00.000
